out_stem,orig_split,had_label,orig_w,orig_h,resized
frame000100,train,1,1920,1080,1
frame000124,valid,1,1920,1080,1
frame000127,train,1,1920,1080,1
frame000134,train,1,1920,1080,1
frame000135,train,1,1920,1080,1
frame000137,train,1,1920,1080,1
frame000138,train,1,1920,1080,1
frame000146,train,1,1920,1080,1
frame000184,train,1,1920,1080,1
frame000195,train,1,1920,1080,1
frame000241,train,1,1920,1080,1
frame000242,train,1,1920,1080,1
frame000271,train,1,1920,1080,1
frame000281,train,1,1920,1080,1
frame000292,train,1,1920,1080,1
frame000293,train,1,1920,1080,1
frame000297,train,1,1920,1080,1
frame000303,train,1,1920,1080,1
frame000306,train,1,1920,1080,1
frame000343,train,1,1920,1080,1
frame000351,train,1,1920,1080,1
frame000353,train,1,1920,1080,1
frame000400,train,1,1920,1080,1
frame000410,train,1,1920,1080,1
frame000423,train,1,1920,1080,1
frame000458,train,1,1920,1080,1
frame000475,train,1,1920,1080,1
frame000479,train,1,1920,1080,1
frame000483,train,1,1920,1080,1
frame000487,train,1,1920,1080,1
frame000488,train,1,1920,1080,1
frame000500,train,1,1920,1080,1
frame000510,train,1,1920,1080,1
frame000540,train,1,1920,1080,1
frame000550,train,1,1920,1080,1
frame000580,train,1,1920,1080,1
frame000780,train,1,1920,1080,1
frame000790,train,1,1920,1080,1
frame000800,train,1,1920,1080,1
frame000810,train,1,1920,1080,1
frame000820,train,1,1920,1080,1
frame000830,train,1,1920,1080,1
frame000840,train,1,1920,1080,1
frame000850,train,1,1920,1080,1
frame000860,train,1,1920,1080,1
frame000870,train,1,1920,1080,1
frame000880,train,1,1920,1080,1
frame000890,train,1,1920,1080,1
frame000900,train,1,1920,1080,1
frame000970,train,1,1920,1080,1
frame000980,train,1,1920,1080,1
frame001610,train,1,1920,1080,1
frame001620,train,1,1920,1080,1
frame001630,train,1,1920,1080,1
frame001640,train,1,1920,1080,1
frame001650,train,1,1920,1080,1
frame001660,train,1,1920,1080,1
frame001670,train,1,1920,1080,1
frame001680,train,1,1920,1080,1
frame001690,train,1,1920,1080,1
frame001710,train,1,1920,1080,1
frame001800,train,1,1920,1080,1
frame001810,train,1,1920,1080,1
frame001830,train,1,1920,1080,1
frame001840,train,1,1920,1080,1
frame001850,train,1,1920,1080,1
frame001860,train,1,1920,1080,1
frame001870,train,1,1920,1080,1
frame001880,train,1,1920,1080,1
frame001900,train,1,1920,1080,1
frame001910,train,1,1920,1080,1
frame001920,train,1,1920,1080,1
frame001940,train,1,1920,1080,1
frame001950,train,1,1920,1080,1
frame001960,train,1,1920,1080,1
frame002020,train,1,1920,1080,1
frame002030,train,1,1920,1080,1
frame002050,train,1,1920,1080,1
frame002060,train,1,1920,1080,1
frame002070,train,1,1920,1080,1
frame002080,train,1,1920,1080,1
frame002090,train,1,1920,1080,1
frame002100,train,1,1920,1080,1
frame002110,train,1,1920,1080,1
frame002120,train,1,1920,1080,1
frame002140,train,1,1920,1080,1
frame002150,train,1,1920,1080,1
frame002160,train,1,1920,1080,1
frame002170,train,1,1920,1080,1
frame002180,train,1,1920,1080,1
frame002190,train,1,1920,1080,1
frame002200,train,1,1920,1080,1
frame002210,train,1,1920,1080,1
frame002220,train,1,1920,1080,1
frame002230,train,1,1920,1080,1
frame002240,train,1,1920,1080,1
frame002250,train,1,1920,1080,1
frame002260,train,1,1920,1080,1
frame002270,train,1,1920,1080,1
frame002280,train,1,1920,1080,1
frame002290,train,1,1920,1080,1
frame002300,train,1,1920,1080,1
frame002310,train,1,1920,1080,1
frame002320,train,1,1920,1080,1
frame002330,train,1,1920,1080,1
frame002340,train,1,1920,1080,1
frame002350,train,1,1920,1080,1
frame002360,train,1,1920,1080,1
frame002370,train,1,1920,1080,1
frame002380,train,1,1920,1080,1
frame002390,train,1,1920,1080,1
frame002400,train,1,1920,1080,1
frame002410,train,1,1920,1080,1
frame002420,train,1,1920,1080,1
frame002430,train,1,1920,1080,1
frame002440,train,1,1920,1080,1
frame002450,train,1,1920,1080,1
frame002460,train,1,1920,1080,1
frame002470,train,1,1920,1080,1
frame002480,train,1,1920,1080,1
frame002490,train,1,1920,1080,1
frame002520,train,1,1920,1080,1
frame002530,train,1,1920,1080,1
frame002540,train,1,1920,1080,1
frame002550,valid,1,1920,1080,1
frame002560,train,1,1920,1080,1
frame002570,train,1,1920,1080,1
frame002580,train,1,1920,1080,1
frame002590,train,1,1920,1080,1
frame002600,train,1,1920,1080,1
frame002610,train,1,1920,1080,1
frame002620,train,1,1920,1080,1
frame002630,train,1,1920,1080,1
frame002640,train,1,1920,1080,1
frame002650,train,1,1920,1080,1
frame002660,valid,1,1920,1080,1
frame002670,train,1,1920,1080,1
frame002680,train,1,1920,1080,1
frame002690,train,1,1920,1080,1
frame002700,train,1,1920,1080,1
frame002710,train,1,1920,1080,1
frame002720,train,1,1920,1080,1
frame002730,train,1,1920,1080,1
frame002740,train,1,1920,1080,1
frame002750,train,1,1920,1080,1
frame002760,train,1,1920,1080,1
frame002770,train,1,1920,1080,1
frame002870,train,1,1920,1080,1
frame002880,train,1,1920,1080,1
frame002890,train,1,1920,1080,1
frame002900,train,1,1920,1080,1
frame002910,train,1,1920,1080,1
frame002920,train,1,1920,1080,1
frame003090,train,1,1920,1080,1
frame003100,train,1,1920,1080,1
frame003110,train,1,1920,1080,1
frame003120,train,1,1920,1080,1
frame003130,train,1,1920,1080,1
frame003140,train,1,1920,1080,1
frame003150,train,1,1920,1080,1
frame003160,train,1,1920,1080,1
frame003170,train,1,1920,1080,1
frame003180,train,1,1920,1080,1
frame003190,train,1,1920,1080,1
frame003200,train,1,1920,1080,1
frame003210,train,1,1920,1080,1
frame003220,train,1,1920,1080,1
frame003230,train,1,1920,1080,1
frame003240,train,1,1920,1080,1
frame003250,train,1,1920,1080,1
frame003260,train,1,1920,1080,1
frame003270,train,1,1920,1080,1
frame003280,train,1,1920,1080,1
frame003290,train,1,1920,1080,1
frame003300,train,1,1920,1080,1
frame003310,train,1,1920,1080,1
frame003320,train,1,1920,1080,1
frame003520,train,1,1920,1080,1
frame003600,train,1,1920,1080,1
frame003610,train,1,1920,1080,1
frame003620,train,1,1920,1080,1
frame003630,train,1,1920,1080,1
frame003660,train,1,1920,1080,1
frame003680,train,1,1920,1080,1
frame003690,train,1,1920,1080,1
frame003700,train,1,1920,1080,1
frame003710,train,1,1920,1080,1
frame003720,train,1,1920,1080,1
frame003740,train,1,1920,1080,1
frame003760,train,1,1920,1080,1
frame003770,train,1,1920,1080,1
frame003780,train,1,1920,1080,1
frame003790,train,1,1920,1080,1
frame003800,train,1,1920,1080,1
frame003810,train,1,1920,1080,1
frame003820,train,1,1920,1080,1
frame003830,train,1,1920,1080,1
frame003900,train,1,1920,1080,1
frame004040,train,1,1920,1080,1
frame004050,train,1,1920,1080,1
frame004060,train,1,1920,1080,1
frame004070,train,1,1920,1080,1
frame004090,train,1,1920,1080,1
frame004120,train,1,1920,1080,1
frame004130,train,1,1920,1080,1
frame004140,train,1,1920,1080,1
frame004150,train,1,1920,1080,1
frame004160,train,1,1920,1080,1
frame004170,train,1,1920,1080,1
frame004180,train,1,1920,1080,1
frame004190,train,1,1920,1080,1
frame004200,valid,1,1920,1080,1
frame004230,train,1,1920,1080,1
frame004240,train,1,1920,1080,1
frame004270,train,1,1920,1080,1
frame004280,train,1,1920,1080,1
frame004290,train,1,1920,1080,1
frame004300,train,1,1920,1080,1
frame004310,train,1,1920,1080,1
frame004320,train,1,1920,1080,1
frame004330,train,1,1920,1080,1
frame004340,train,1,1920,1080,1
frame004360,train,1,1920,1080,1
frame005170,valid,1,1920,1080,1
frame005240,train,1,1920,1080,1
frame005250,train,1,1920,1080,1
frame005270,train,1,1920,1080,1
frame005280,train,1,1920,1080,1
frame005290,train,1,1920,1080,1
frame005300,train,1,1920,1080,1
frame005310,train,1,1920,1080,1
frame005320,train,1,1920,1080,1
frame005330,train,1,1920,1080,1
frame005370,train,1,1920,1080,1
frame005380,train,1,1920,1080,1
frame005720,train,1,1920,1080,1
frame005740,train,1,1920,1080,1
frame005750,train,1,1920,1080,1
frame005760,train,1,1920,1080,1
frame005830,train,1,1920,1080,1
frame005840,train,1,1920,1080,1
frame005850,train,1,1920,1080,1
frame005860,train,1,1920,1080,1
frame006080,train,1,1920,1080,1
frame006100,train,1,1920,1080,1
frame006110,train,1,1920,1080,1
frame006120,train,1,1920,1080,1
frame006130,train,1,1920,1080,1
frame006150,train,1,1920,1080,1
frame006160,train,1,1920,1080,1
frame006190,train,1,1920,1080,1
frame006200,train,1,1920,1080,1
frame006550,train,1,1920,1080,1
frame006560,train,1,1920,1080,1
frame006570,train,1,1920,1080,1
frame006580,train,1,1920,1080,1
frame006590,train,1,1920,1080,1
frame006600,train,1,1920,1080,1
frame006610,train,1,1920,1080,1
frame006620,train,1,1920,1080,1
frame006630,train,1,1920,1080,1
frame006640,train,1,1920,1080,1
frame006650,train,1,1920,1080,1
frame006660,train,1,1920,1080,1
frame006670,train,1,1920,1080,1
frame006680,train,1,1920,1080,1
frame006690,train,1,1920,1080,1
frame006700,train,1,1920,1080,1
frame006710,train,1,1920,1080,1
frame006720,train,1,1920,1080,1
frame006730,train,1,1920,1080,1
frame006740,train,1,1920,1080,1
frame006750,train,1,1920,1080,1
frame006770,train,1,1920,1080,1
frame007410,train,1,1920,1080,1
frame007420,train,1,1920,1080,1
frame008180,train,1,1920,1080,1
frame008190,train,1,1920,1080,1
frame008200,train,1,1920,1080,1
frame008220,train,1,1920,1080,1
frame008230,train,1,1920,1080,1
frame008240,train,1,1920,1080,1
frame008250,train,1,1920,1080,1
frame008260,train,1,1920,1080,1
frame008270,train,1,1920,1080,1
frame008280,train,1,1920,1080,1
frame008290,train,1,1920,1080,1
frame008300,train,1,1920,1080,1
frame008310,train,1,1920,1080,1
frame008320,train,1,1920,1080,1
frame008330,train,1,1920,1080,1
frame008340,train,1,1920,1080,1
frame008350,train,1,1920,1080,1
frame008360,train,1,1920,1080,1
frame008370,train,1,1920,1080,1
frame008380,train,1,1920,1080,1
frame008390,train,1,1920,1080,1
frame008400,train,1,1920,1080,1
frame008410,train,1,1920,1080,1
frame008420,valid,1,1920,1080,1
frame008430,train,1,1920,1080,1
frame008440,train,1,1920,1080,1
frame008630,train,1,1920,1080,1
frame008640,train,1,1920,1080,1
frame008650,train,1,1920,1080,1
frame008660,train,1,1920,1080,1
frame008670,train,1,1920,1080,1
frame008690,train,1,1920,1080,1
frame008700,train,1,1920,1080,1
frame008710,train,1,1920,1080,1
frame008720,train,1,1920,1080,1
frame008730,train,1,1920,1080,1
frame008740,train,1,1920,1080,1
frame008750,train,1,1920,1080,1
frame008760,train,1,1920,1080,1
frame008770,train,1,1920,1080,1
frame008780,train,1,1920,1080,1
frame008790,train,1,1920,1080,1
frame008800,train,1,1920,1080,1
frame008820,train,1,1920,1080,1
frame008830,train,1,1920,1080,1
frame008850,train,1,1920,1080,1
frame008880,train,1,1920,1080,1
frame008890,train,1,1920,1080,1
frame008900,train,1,1920,1080,1
frame008910,train,1,1920,1080,1
frame008920,train,1,1920,1080,1
frame008930,train,1,1920,1080,1
frame009000,train,1,1920,1080,1
frame009010,train,1,1920,1080,1
frame009020,train,1,1920,1080,1
frame009030,train,1,1920,1080,1
frame009040,train,1,1920,1080,1
frame009050,train,1,1920,1080,1
frame009060,train,1,1920,1080,1
frame009070,train,1,1920,1080,1
frame009080,train,1,1920,1080,1
frame009090,train,1,1920,1080,1
frame009100,valid,1,1920,1080,1
frame009110,train,1,1920,1080,1
frame009120,train,1,1920,1080,1
frame009130,train,1,1920,1080,1
frame009140,train,1,1920,1080,1
frame009150,train,1,1920,1080,1
frame009160,train,1,1920,1080,1
frame009170,train,1,1920,1080,1
frame009180,train,1,1920,1080,1
frame009190,train,1,1920,1080,1
frame009200,train,1,1920,1080,1
frame009210,train,1,1920,1080,1
frame009220,train,1,1920,1080,1
frame009230,train,1,1920,1080,1
frame009240,train,1,1920,1080,1
frame009250,train,1,1920,1080,1
frame009260,train,1,1920,1080,1
frame009270,train,1,1920,1080,1
frame009280,train,1,1920,1080,1
frame009290,train,1,1920,1080,1
frame010020,train,1,1920,1080,1
frame010030,train,1,1920,1080,1
frame010040,train,1,1920,1080,1
frame010050,train,1,1920,1080,1
frame010060,train,1,1920,1080,1
frame010070,train,1,1920,1080,1
frame010080,train,1,1920,1080,1
frame010090,train,1,1920,1080,1
frame010100,train,1,1920,1080,1
frame010110,train,1,1920,1080,1
frame010120,valid,1,1920,1080,1
frame010130,train,1,1920,1080,1
frame010310,train,1,1920,1080,1
frame010320,train,1,1920,1080,1
frame010330,train,1,1920,1080,1
frame010340,train,1,1920,1080,1
frame010350,train,1,1920,1080,1
frame010360,train,1,1920,1080,1
frame010370,train,1,1920,1080,1
frame010380,train,1,1920,1080,1
frame010390,train,1,1920,1080,1
frame010410,train,1,1920,1080,1
frame010420,train,1,1920,1080,1
frame010430,train,1,1920,1080,1
frame010450,train,1,1920,1080,1
frame010460,train,1,1920,1080,1
frame010470,train,1,1920,1080,1
frame010480,train,1,1920,1080,1
frame010490,train,1,1920,1080,1
frame010500,train,1,1920,1080,1
frame010510,train,1,1920,1080,1
frame010520,train,1,1920,1080,1
frame010540,train,1,1920,1080,1
frame010550,train,1,1920,1080,1
frame010560,train,1,1920,1080,1
frame010640,train,1,1920,1080,1
frame010650,train,1,1920,1080,1
frame010660,train,1,1920,1080,1
frame010670,train,1,1920,1080,1
frame010680,valid,1,1920,1080,1
frame010690,train,1,1920,1080,1
frame010700,valid,1,1920,1080,1
frame010710,train,1,1920,1080,1
frame010720,train,1,1920,1080,1
frame010730,train,1,1920,1080,1
frame010740,train,1,1920,1080,1
frame010750,train,1,1920,1080,1
frame010760,train,1,1920,1080,1
frame010770,train,1,1920,1080,1
frame010780,train,1,1920,1080,1
frame010790,train,1,1920,1080,1
frame010800,train,1,1920,1080,1
frame010810,train,1,1920,1080,1
frame010820,train,1,1920,1080,1
frame010830,train,1,1920,1080,1
frame010840,train,1,1920,1080,1
frame010850,train,1,1920,1080,1
frame010860,train,1,1920,1080,1
frame011110,train,1,1920,1080,1
frame011120,train,1,1920,1080,1
frame011130,train,1,1920,1080,1
frame011140,train,1,1920,1080,1
frame011150,train,1,1920,1080,1
frame011160,train,1,1920,1080,1
frame011170,train,1,1920,1080,1
frame011190,train,1,1920,1080,1
frame011200,train,1,1920,1080,1
frame011210,train,1,1920,1080,1
frame011220,train,1,1920,1080,1
frame011230,train,1,1920,1080,1
frame011240,train,1,1920,1080,1
frame011250,train,1,1920,1080,1
frame011260,train,1,1920,1080,1
frame011270,train,1,1920,1080,1
frame011280,train,1,1920,1080,1
frame011290,train,1,1920,1080,1
frame011300,train,1,1920,1080,1
frame011310,train,1,1920,1080,1
frame011320,train,1,1920,1080,1
frame011330,train,1,1920,1080,1
frame011340,train,1,1920,1080,1
frame011350,train,1,1920,1080,1
frame011360,train,1,1920,1080,1
frame011370,train,1,1920,1080,1
frame011380,train,1,1920,1080,1
frame011390,train,1,1920,1080,1
frame011400,train,1,1920,1080,1
frame011410,train,1,1920,1080,1
frame011420,train,1,1920,1080,1
frame011430,train,1,1920,1080,1
frame011440,train,1,1920,1080,1
frame011450,train,1,1920,1080,1
frame011460,train,1,1920,1080,1
frame011470,train,1,1920,1080,1
frame011480,train,1,1920,1080,1
frame011490,train,1,1920,1080,1
frame011510,train,1,1920,1080,1
frame011880,test,1,1920,1080,1
frame011890,train,1,1920,1080,1
frame011900,train,1,1920,1080,1
frame011910,train,1,1920,1080,1
frame011920,train,1,1920,1080,1
frame011930,train,1,1920,1080,1
frame011940,train,1,1920,1080,1
frame011950,train,1,1920,1080,1
frame011960,train,1,1920,1080,1
frame011970,train,1,1920,1080,1
frame011980,train,1,1920,1080,1
frame011990,train,1,1920,1080,1
frame012000,train,1,1920,1080,1
frame012010,train,1,1920,1080,1
frame012020,train,1,1920,1080,1
frame012030,train,1,1920,1080,1
frame012040,train,1,1920,1080,1
frame012050,train,1,1920,1080,1
frame012060,train,1,1920,1080,1
frame012070,train,1,1920,1080,1
frame012080,train,1,1920,1080,1
frame012100,train,1,1920,1080,1
frame012110,train,1,1920,1080,1
frame012120,train,1,1920,1080,1
frame012130,train,1,1920,1080,1
frame012140,train,1,1920,1080,1
frame012150,train,1,1920,1080,1
frame012170,train,1,1920,1080,1
frame012180,train,1,1920,1080,1
frame012190,train,1,1920,1080,1
frame012200,train,1,1920,1080,1
frame012210,train,1,1920,1080,1
frame012220,train,1,1920,1080,1
frame012230,train,1,1920,1080,1
frame012320,train,1,1920,1080,1
frame012330,train,1,1920,1080,1
frame012340,train,1,1920,1080,1
frame012350,train,1,1920,1080,1
frame012360,train,1,1920,1080,1
frame012370,train,1,1920,1080,1
frame012380,train,1,1920,1080,1
green2_1080p_green2_1080p_frame000000,train,1,1920,1080,1
green2_1080p_green2_1080p_frame000010,train,1,1920,1080,1
green2_1080p_green2_1080p_frame000020,train,1,1920,1080,1
green2_1080p_green2_1080p_frame000030,train,1,1920,1080,1
green2_1080p_green2_1080p_frame000040,train,1,1920,1080,1
green2_1080p_green2_1080p_frame000050,train,1,1920,1080,1
green2_1080p_green2_1080p_frame000060,train,1,1920,1080,1
green2_1080p_green2_1080p_frame000070,train,1,1920,1080,1
green2_1080p_green2_1080p_frame000080,train,1,1920,1080,1
green2_1080p_green2_1080p_frame000090,train,1,1920,1080,1
green2_1080p_green2_1080p_frame000100,train,1,1920,1080,1
green2_1080p_green2_1080p_frame000110,train,1,1920,1080,1
green2_1080p_green2_1080p_frame000120,train,1,1920,1080,1
green2_1080p_green2_1080p_frame000130,valid,1,1920,1080,1
green2_1080p_green2_1080p_frame000140,train,1,1920,1080,1
green2_1080p_green2_1080p_frame000150,train,1,1920,1080,1
green2_1080p_green2_1080p_frame000160,train,1,1920,1080,1
green2_1080p_green2_1080p_frame000170,train,1,1920,1080,1
green2_1080p_green2_1080p_frame000180,train,1,1920,1080,1
green2_1080p_green2_1080p_frame000190,train,1,1920,1080,1
green2_1080p_green2_1080p_frame000200,train,1,1920,1080,1
green2_1080p_green2_1080p_frame000210,train,1,1920,1080,1
green2_1080p_green2_1080p_frame000220,train,1,1920,1080,1
green2_1080p_green2_1080p_frame000230,train,1,1920,1080,1
green2_1080p_green2_1080p_frame000240,train,1,1920,1080,1
green2_1080p_green2_1080p_frame000250,train,1,1920,1080,1
green2_1080p_green2_1080p_frame000260,train,1,1920,1080,1
green2_1080p_green2_1080p_frame000270,train,1,1920,1080,1
green2_1080p_green2_1080p_frame000280,train,1,1920,1080,1
green2_1080p_green2_1080p_frame000290,train,1,1920,1080,1
green2_1080p_green2_1080p_frame000300,train,1,1920,1080,1
green2_1080p_green2_1080p_frame000310,train,1,1920,1080,1
green2_1080p_green2_1080p_frame000320,train,1,1920,1080,1
green2_1080p_green2_1080p_frame000330,train,1,1920,1080,1
green2_1080p_green2_1080p_frame000340,train,1,1920,1080,1
green2_1080p_green2_1080p_frame000350,train,1,1920,1080,1
green2_1080p_green2_1080p_frame000360,train,1,1920,1080,1
green2_1080p_green2_1080p_frame000370,train,1,1920,1080,1
green2_1080p_green2_1080p_frame000380,train,1,1920,1080,1
green2_1080p_green2_1080p_frame000390,train,1,1920,1080,1
green2_1080p_green2_1080p_frame000400,train,1,1920,1080,1
green2_1080p_green2_1080p_frame000410,train,1,1920,1080,1
green2_1080p_green2_1080p_frame000420,train,1,1920,1080,1
green2_1080p_green2_1080p_frame000430,train,1,1920,1080,1
green2_1080p_green2_1080p_frame000440,train,1,1920,1080,1
green2_1080p_green2_1080p_frame000450,train,1,1920,1080,1
green2_1080p_green2_1080p_frame000460,train,1,1920,1080,1
green2_1080p_green2_1080p_frame000470,train,1,1920,1080,1
green2_1080p_green2_1080p_frame000480,train,1,1920,1080,1
green2_1080p_green2_1080p_frame000490,train,1,1920,1080,1
green2_1080p_green2_1080p_frame000500,train,1,1920,1080,1
green2_1080p_green2_1080p_frame000510,train,1,1920,1080,1
green2_1080p_green2_1080p_frame000520,train,1,1920,1080,1
green2_1080p_green2_1080p_frame000530,train,1,1920,1080,1
green2_1080p_green2_1080p_frame000540,train,1,1920,1080,1
green2_1080p_green2_1080p_frame000550,train,1,1920,1080,1
green2_1080p_green2_1080p_frame000560,train,1,1920,1080,1
green2_1080p_green2_1080p_frame000570,train,1,1920,1080,1
green2_1080p_green2_1080p_frame000580,train,1,1920,1080,1
green2_1080p_green2_1080p_frame000590,train,1,1920,1080,1
green2_1080p_green2_1080p_frame000600,train,1,1920,1080,1
green2_1080p_green2_1080p_frame000610,train,1,1920,1080,1
green2_1080p_green2_1080p_frame000620,train,1,1920,1080,1
green2_1080p_green2_1080p_frame000630,train,1,1920,1080,1
green2_1080p_green2_1080p_frame000640,train,1,1920,1080,1
green2_1080p_green2_1080p_frame000650,train,1,1920,1080,1
green2_1080p_green2_1080p_frame000660,train,1,1920,1080,1
green2_1080p_green2_1080p_frame000670,train,1,1920,1080,1
green2_1080p_green2_1080p_frame000680,train,1,1920,1080,1
green2_1080p_green2_1080p_frame000690,train,1,1920,1080,1
green2_1080p_green2_1080p_frame000700,train,1,1920,1080,1
green2_1080p_green2_1080p_frame000710,train,1,1920,1080,1
green2_1080p_green2_1080p_frame000720,train,1,1920,1080,1
green2_1080p_green2_1080p_frame000730,train,1,1920,1080,1
green2_1080p_green2_1080p_frame000740,train,1,1920,1080,1
green2_1080p_green2_1080p_frame000750,train,1,1920,1080,1
green2_1080p_green2_1080p_frame000760,train,1,1920,1080,1
green2_1080p_green2_1080p_frame000770,valid,1,1920,1080,1
green2_1080p_green2_1080p_frame000780,train,1,1920,1080,1
green2_1080p_green2_1080p_frame000790,train,1,1920,1080,1
green2_1080p_green2_1080p_frame000800,train,1,1920,1080,1
green2_1080p_green2_1080p_frame000810,train,1,1920,1080,1
green2_1080p_green2_1080p_frame000820,train,1,1920,1080,1
green2_1080p_green2_1080p_frame000830,train,1,1920,1080,1
green2_1080p_green2_1080p_frame000840,train,1,1920,1080,1
green2_1080p_green2_1080p_frame000850,train,1,1920,1080,1
green2_1080p_green2_1080p_frame000860,train,1,1920,1080,1
green2_1080p_green2_1080p_frame000870,train,1,1920,1080,1
green2_1080p_green2_1080p_frame000880,train,1,1920,1080,1
green2_1080p_green2_1080p_frame000890,train,1,1920,1080,1
green2_1080p_green2_1080p_frame000900,train,1,1920,1080,1
green2_1080p_green2_1080p_frame000910,train,1,1920,1080,1
green2_1080p_green2_1080p_frame000920,train,1,1920,1080,1
green2_1080p_green2_1080p_frame000930,train,1,1920,1080,1
green2_1080p_green2_1080p_frame001140,train,1,1920,1080,1
green2_1080p_green2_1080p_frame001150,train,1,1920,1080,1
green2_1080p_green2_1080p_frame001160,train,1,1920,1080,1
green2_1080p_green2_1080p_frame001170,train,1,1920,1080,1
green2_1080p_green2_1080p_frame001180,train,1,1920,1080,1
green2_1080p_green2_1080p_frame001190,train,1,1920,1080,1
green2_1080p_green2_1080p_frame001200,train,1,1920,1080,1
green2_1080p_green2_1080p_frame001210,train,1,1920,1080,1
green2_1080p_green2_1080p_frame001220,train,1,1920,1080,1
green2_1080p_green2_1080p_frame001230,train,1,1920,1080,1
green2_1080p_green2_1080p_frame001240,train,1,1920,1080,1
green2_1080p_green2_1080p_frame001250,train,1,1920,1080,1
green2_1080p_green2_1080p_frame001260,train,1,1920,1080,1
green2_1080p_green2_1080p_frame001270,train,1,1920,1080,1
green2_1080p_green2_1080p_frame001280,train,1,1920,1080,1
green2_1080p_green2_1080p_frame001290,train,1,1920,1080,1
green2_1080p_green2_1080p_frame001300,train,1,1920,1080,1
green2_1080p_green2_1080p_frame001310,train,1,1920,1080,1
green2_1080p_green2_1080p_frame001320,train,1,1920,1080,1
green2_1080p_green2_1080p_frame001330,train,1,1920,1080,1
green2_1080p_green2_1080p_frame001340,train,1,1920,1080,1
green2_1080p_green2_1080p_frame001350,train,1,1920,1080,1
green2_1080p_green2_1080p_frame001360,train,1,1920,1080,1
green2_1080p_green2_1080p_frame001370,train,1,1920,1080,1
green2_1080p_green2_1080p_frame001380,train,1,1920,1080,1
green2_1080p_green2_1080p_frame001390,train,1,1920,1080,1
green2_1080p_green2_1080p_frame001400,train,1,1920,1080,1
green2_1080p_green2_1080p_frame001410,train,1,1920,1080,1
green2_1080p_green2_1080p_frame001420,train,1,1920,1080,1
green2_1080p_green2_1080p_frame001430,train,1,1920,1080,1
green2_1080p_green2_1080p_frame001440,train,1,1920,1080,1
green2_1080p_green2_1080p_frame001450,train,1,1920,1080,1
green2_1080p_green2_1080p_frame001460,train,1,1920,1080,1
green2_1080p_green2_1080p_frame001470,train,1,1920,1080,1
green2_1080p_green2_1080p_frame001480,train,1,1920,1080,1
green2_1080p_green2_1080p_frame001490,train,1,1920,1080,1
green2_1080p_green2_1080p_frame001500,train,1,1920,1080,1
green2_1080p_green2_1080p_frame001510,train,1,1920,1080,1
green2_1080p_green2_1080p_frame001520,train,1,1920,1080,1
green2_1080p_green2_1080p_frame001530,train,1,1920,1080,1
green2_1080p_green2_1080p_frame001540,train,1,1920,1080,1
green2_1080p_green2_1080p_frame001550,train,1,1920,1080,1
green2_1080p_green2_1080p_frame001560,train,1,1920,1080,1
green2_1080p_green2_1080p_frame001570,train,1,1920,1080,1
green2_1080p_green2_1080p_frame001580,train,1,1920,1080,1
green2_1080p_green2_1080p_frame001590,train,1,1920,1080,1
green2_1080p_green2_1080p_frame001600,train,1,1920,1080,1
green2_1080p_green2_1080p_frame001610,train,1,1920,1080,1
green2_1080p_green2_1080p_frame001620,train,1,1920,1080,1
green2_1080p_green2_1080p_frame001630,train,1,1920,1080,1
green2_1080p_green2_1080p_frame001640,train,1,1920,1080,1
green2_1080p_green2_1080p_frame001650,train,1,1920,1080,1
green2_1080p_green2_1080p_frame001660,train,1,1920,1080,1
green2_1080p_green2_1080p_frame001670,train,1,1920,1080,1
green2_1080p_green2_1080p_frame001680,train,1,1920,1080,1
green2_1080p_green2_1080p_frame001690,train,1,1920,1080,1
green2_1080p_green2_1080p_frame001700,train,1,1920,1080,1
green2_1080p_green2_1080p_frame001710,train,1,1920,1080,1
green2_1080p_green2_1080p_frame001720,train,1,1920,1080,1
green2_1080p_green2_1080p_frame001730,train,1,1920,1080,1
green2_1080p_green2_1080p_frame001740,train,1,1920,1080,1
green2_1080p_green2_1080p_frame001930,train,1,1920,1080,1
green2_1080p_green2_1080p_frame001940,train,1,1920,1080,1
green2_1080p_green2_1080p_frame001950,train,1,1920,1080,1
green2_1080p_green2_1080p_frame001960,train,1,1920,1080,1
green2_1080p_green2_1080p_frame001970,train,1,1920,1080,1
green2_1080p_green2_1080p_frame001980,train,1,1920,1080,1
green2_1080p_green2_1080p_frame001990,train,1,1920,1080,1
green2_1080p_green2_1080p_frame002000,train,1,1920,1080,1
green2_1080p_green2_1080p_frame002010,train,1,1920,1080,1
green2_1080p_green2_1080p_frame002020,train,1,1920,1080,1
green2_1080p_green2_1080p_frame002030,valid,1,1920,1080,1
green2_1080p_green2_1080p_frame002040,train,1,1920,1080,1
green2_1080p_green2_1080p_frame002050,train,1,1920,1080,1
green2_1080p_green2_1080p_frame002060,train,1,1920,1080,1
green2_1080p_green2_1080p_frame002070,train,1,1920,1080,1
green2_1080p_green2_1080p_frame002080,train,1,1920,1080,1
green2_1080p_green2_1080p_frame002090,train,1,1920,1080,1
green2_1080p_green2_1080p_frame002100,train,1,1920,1080,1
green2_1080p_green2_1080p_frame002110,train,1,1920,1080,1
green2_1080p_green2_1080p_frame002120,train,1,1920,1080,1
green2_1080p_green2_1080p_frame002130,train,1,1920,1080,1
green2_1080p_green2_1080p_frame002140,train,1,1920,1080,1
green2_1080p_green2_1080p_frame002150,train,1,1920,1080,1
